2016-11-17 23:49:21.565777273,1.47942656156578E+018,640,480,left_camera,left/1479426561565777273.png,0.00538013912229,0,12.2576449444,37.5484161377,-122.317153931,-18.9488879157
2016-11-17 23:49:21.591582240,1.47942656159158E+018,640,480,center_camera,center/1479426561591582240.png,0.00523598771542,-0.0625,12.2638893127,37.5484161377,-122.317153931,-18.9520584963
2016-11-17 23:49:21.602270168,1.47942656160227E+018,640,480,right_camera,right/1479426561602270168.png,0.00523598771542,-0.0625,12.2638893127,37.5484161377,-122.317146301,-18.952434499
2016-11-17 23:49:21.615777294,1.47942656161578E+018,640,480,left_camera,left/1479426561615777294.png,0.00523598771542,-0.0883863010555,12.26158808,37.5484161377,-122.317146301,-18.9539542095
2016-11-17 23:49:21.641543604,1.47942656164154E+018,640,480,center_camera,center/1479426561641543604.png,0.00523598771542,-0.16876016078,12.2583332062,37.5484161377,-122.317146301,-18.9577266654
2016-11-17 23:49:21.652165837,1.47942656165217E+018,640,480,right_camera,right/1479426561652165837.png,0.00523598771542,-0.17306856807,12.2589746668,37.5484183199,-122.317141937,-18.9621830731
2016-11-17 23:49:21.665716882,1.47942656166572E+018,640,480,left_camera,left/1479426561665716882.png,0.00523598771542,-0.130793337422,12.2608537523,37.5484199524,-122.317138672,-18.9632613932
2016-11-17 23:49:21.691550330,1.47942656169155E+018,640,480,center_camera,center/1479426561691550330.png,0.00349065847695,-0.137298856456,12.2638893127,37.5484199524,-122.317138672,-18.9545719473
2016-11-17 23:49:21.702060850,1.47942656170206E+018,640,480,right_camera,right/1479426561702060850.png,0.00349065847695,-0.170122189107,12.2638893127,37.5484199524,-122.317138672,-18.9569199661
2016-11-17 23:49:21.715759960,1.47942656171576E+018,640,480,left_camera,left/1479426561715759960.png,0.00349065847695,-0.162129036997,12.266144346,37.5484199524,-122.317131042,-18.9582737665
2016-11-17 23:49:21.741651745,1.47942656174165E+018,640,480,center_camera,center/1479426561741651745.png,0.00349065847695,-0.16862687797,12.2713836303,37.5484199524,-122.317131042,-18.9603923525
2016-11-17 23:49:21.752121448,1.47942656175212E+018,640,480,right_camera,right/1479426561752121448.png,0.00349065847695,-0.1875,12.2728333916,37.5484237671,-122.317131042,-18.959306036
2016-11-17 23:49:21.765839064,1.47942656176584E+018,640,480,left_camera,left/1479426561765839064.png,0.00349065847695,-0.1875,12.2747298931,37.5484237671,-122.317131042,-18.961117087
2016-11-17 23:49:21.791566234,1.47942656179157E+018,640,480,center_camera,center/1479426561791566234.png,0.00315919561598,-0.160608918399,12.2749996185,37.5484237671,-122.317123413,-18.9632000176
